text,label
"@brajen1986 Hi Brajen, the spare wheel is a temporary solution for a car until its permanent tyre is repaired. The smaller sized wheel is to be used only for a short duration within specified limits of load, speed and time for passenger safety.",3
"@Ibne_Aaadam Hi Irfan, please allow us some time to get this checked with our team and we'll get back to you soon with an update.",3
"@dkikan Hi Deepak, we're disappointed to know about the experience you've had. We've forwarded your details to our team and they will soon connect with you for further assistance.",3
"@LatharRakesh Thank you for sharing the requisite details, Rakesh. We've shared them with the relevant team and they'll soon contact you for further assistance.",3
"With its impressive gradeability of 27.2% the Ultra 1518 finds it easier to ascend even the most difficult slopes - making it an ideal choice for businesses that require frequent transportation of goods/weight on difficult roads. 
#TataUltra #TataTrucks #DeshKeTruck #DilSeUltra https://t.co/XC85I5jdn2",3
Proud to announce that our ERC Project was selected as one of the Most Innovative Projects by the Jury of GreenCo Assessors as well as one of the 3 Most Useful Projects by the participants at the CII Environmental Best Practices Awards. #ConnectingAspirations https://t.co/9IIToOhpnC,3
"The ergonomically designed 3-way Adjustable Seats, Power Steering and Door Handle cum Armrest of the LPT 1512 CRX make longer journeys less exhausting for drivers. 
#TataTrucks #DeshKeTruck https://t.co/CbusPem87V",3
"@SubhasishP2580 Hi, do let us know the specifics of your query for us to take this forward.",3
"The Harrier's got what it takes to overcome challenging terrains. Now, #DuetWithStyle with the dual tone SUV that's truly #AboveAll.
Click on the link to book a test drive: https://t.co/efccuiHsAm https://t.co/dBS3G3oREx",3
"@SachinK99654920 Hi Sachin, as per the update received from our team, we understand that they’ve contacted you and shared the necessary information regarding your concern via email. For any further assistance, we request you to get in touch with them and they will surely help you with it.",3
"@Ankit_Raj_27 Hi Ankit, this is a fake job offer. We are aware of the issue and have duly reported the same.",3
"The Signa 2823.K has a heavy duty TML Bogie Suspension with an upward facing U-Bolt and Flexible Leaves for easy serviceability and longer life. It also has Front and Rear Anti-Roll Bars that grant better handling and axle control.
#TataTippers #TataSigna #DeshKeTruck https://t.co/qVYnwOhzMh",3
"@GautamBellare Hi Gautam, please allow us some time to get this checked with our team and we'll get back to you soon with an update.",3
"@BEINGAKASHVAITY Hi Akash, we never want our customers to have such an experience with us. Please share your contact number and the dealer information via DM, so that our team can connect with you to assist further.",3
"@Pankajgandhi13 Hi Pankaj, we're concerned to know about your experience and want to help you with it. Kindly share your contact number via DM, as it will help us connect with you for further assistance.",3
"A host of safety features have been provided to ensure safe rides for your child. Features like Advanced Cooling AC System, Easy to reach Bag Racks, and Pneumatic Doors with Sensors have been provided for extra convenience and safe journeys. 
#TataSkoolBus https://t.co/7Om3CuxUxt",3
"@Vicky12045478 Hi Vicky, we would really like to know what went wrong. Please elaborate on your concern and also share your vehicle model, contact information, car chassis number and dealer details via DM, so that we can better assist with your concern.",3
"@debashishdas Hi Debashish, we sincerely apologize for the inconvenience caused and our team is diligently working to get it resolved. You can rest assured that it will be addressed at the earliest.",3
"@sajjubai Hi, currently the Harrier and Nexon are launched only in India and there is no official announcement regarding the launch in the international marketplace. Please stay tuned to our website and social media handles to catch the latest updates.",3
"@shaileshkamath Hi Shailesh, we sincerely apologize for the inconvenience caused. We've shared your concern with our team and they will soon connect with you to assist further.",3
"@Paltyrides007 Hi Alok, the Tata Hexa has received a tremendous response from the market and will continue to exist alongside its siblings. Stay tuned to our website: https://t.co/n2nJvhuLdC and social media handles for the latest updates.",3
"@ChhandakChakra2 Hi Chhandak, we have responded to your concern via DM. Kindly check and acknowledge the same.",3
"Those who love the car that #FeelsLikeFun, know what we are talking about. 
Click here to know more about the Tata Tiago’s features: https://t.co/4DlZADkTMA https://t.co/Y4wbFr9IQ5",3
"@DilParakkal Hi Diljit, we're glad to have you as a part of the Tata Motors family. The water wading height of the Harrier is 450mm. Do get back to us if you need any further assistance and we will be happy to help you.",3
"@hiteshsharma2 Hi Hitesh, we have responded to your concern via DM. Kindly check and acknowledge the same.",3
"@Rabin0702 Hi Ravi, we have shared your issue to the concerned team. They will contact you on priority.",3
The new model also has outstanding features like – Individual AC Vents/ Comfortable push back seats/ Multiple USB charging points/ 6 feet 2 inch roof height/ Extra luggage space.#GhumoIndiaSaathSaath #TataWinger (2/2),3
Take your family to explore the capital in the supreme comfort of Tata Winger 15 seater. (1/2) https://t.co/kAd9U8wxgC,3
"@Prateek_bpl Hi Prateek, we sincerely apologize for the inconvenience caused. We've shared your concern with our team and they will soon connect with you to assist further.",3
"@RajuCSMPrince2 Hi Raju, we're disappointed to hear this and would like to help you. Kindly provide your car chassis number, contact information and dealer details via DM, as it will help us to have the relevant team contact you for further assistance.",3
"@Prateek_bpl Hi Prateek, we're concerned to hear this. If there is anything specific we can assist you with, please let us know, and we'd be happy to help.",3
"@ChhandakChakra2 Hi Chhandak, we regret the inconvenience caused and will definitely help you with this. Kindly share your contact details &amp; car chassis number via DM, as it will help us to have the relevant team connect with you and assist further.",3
"@dhirajsachan Hi Dhiraj, without the requested details, we'd be unable to forward your concern to the relevant team for further assistance. Please share your contact information and vehicle model via DM, so we can have the relevant team assist you soon.",3
"@AshokaA19147718 Hi Ashoka, we sincerely apologize for the inconvenience caused. We request you to elaborate on your concern via DM, so that we can soon have the relevant team assist you further.",3
"@_SachinGaur Hi Sachin, we never want our customers to have such an experience with us. Please share your contact details, so that our team can connect with you to assist further. https://t.co/GpX5BQutJH",3
"@SachinK99654920 Hi Sachin, we're disappointed to know about the experience you've had. We've forwarded your details to our team, and they will soon connect with you for further assistance.",3
"@bigshot_m Hi Mohit, we're disappointed to know about this and want to help you. Kindly elaborate on your concern and also share your contact number and car model via DM, as it will help us to better assist you. https://t.co/GpX5BQutJH",3
"@_SachinGaur Hi Sachin, we'd like to better understand your concern. Kindly elaborate on it via DM and also share your preferred car model and contact details, we'd be glad to help.",3
"@Raman1063Raman Hi Raman, sorry for the inconvenience. Simply click the link to message us via a DM: https://t.co/GpX5BQutJH.",3
"@Raman1063Raman Hi Raman, we are unable to find your details in DM. Kindly share your contact information and vehicle model again so that our team can connect with you for quicker assistance.",3
"@Raman1063Raman Hi Raman, we would really like to know what went wrong. Please elaborate on your concern and also share your contact information and vehicle model via DM, so that we can better assist you with it.",3
"Nestled amidst towering mountains, Kaza is where explorers gather before their adventures in Spiti Valley. Join SOUL Iconic Ladakh Drive and explore the culture of this town with the brotherhood from 13th-25th July. Click  to register. https://t.co/MizXQzsCxk

#DriveWithSOUL",3
"@RakeshC04496526 Hi Rakesh, we trust that our team has connected with you and the concerns raised by you have been addressed. Do get back to us if you need any further assistance and we’d be glad to help you.",3
"The Ultra 1518 features 9 R 20 Radial Tyres that promise a longer life and better fuel efficiency. These tyres are known for providing better torque on wheel and better tyre life! 
#TataUltra #TataTrucks #DeshKeTruck https://t.co/HEBz1tqVm7",3
"@ShubhamAnshu3 Hi Shubham, our team has already connected with Mr. Atul regarding his concern. You can rest assured, that it will be resolved soon.",3
"@hiteshsharma2 Hi Hitesh, we never want our customers to have such an experience with us. Please share your contact details and dealer information via DM, so that our team can connect with you to assist further.",3
"The LPT 1512 CRX comes with a massive payload capacity of more than 10 tonnes, making it an ideal choice for businesses that require transportation of heavy goods. 
#TataTrucks #DeshKeTruck https://t.co/w6hh9hfCRg",3
"@BarigadaSrikant Hi Srikant, please allow us some time to get this checked with our team and we'll get back to you soon with an update.",3
"Other than its heavy duty engine that makes hill climbs easier, the Signa 2823.K also has a powerful Engine Brake that improves safety, combats driver fatigue and reduces the wear and tear on the brakes. #TataTippers #TataSigna #DeshKeTruck https://t.co/G5DBSBc7cX",3
"@ApNaYaT Hi Nilesh, we'd really like to look into the concern you've raised. Please share your vehicle model, contact details, car chassis number &amp; dealer information via DM, so that we can connect with you for further help.",3
"Though unforgiving, taking on the road to Diskit Gompa pays by offering fantastic views of Nubra Valley. Join SOUL Iconic Ladakh Drive today and experience this monastery with the brotherhood from 13th-25th July. 
https://t.co/MizXQzsCxk

#DriveWithSOUL #HexaExperience #AboveAll https://t.co/gr6N7nZpeG",3
"@satishanandr Thank you for sharing the dealer details, Satish. Our team will connect with you soon for further assistance.",3
"@stayconnekt Hi Vinay, we want to help you with this. Kindly DM us your contact number so that we can forward your concern to the relevant team.",3
@tangosandeep Feel free to get back to us in case of any other assistance. We'd be glad to help you. (2/2),3
"@tangosandeep Thank you for reaching out to us, Sandeep. CNG fitments have not been approved on any Tata cars, except the Tata Nano eMax variant. Also, as per our company policy, any after-market CNG fitment voids the warranty of the car. (1/2)",3
"Young kids are full of energy, especially when they are with their friends! Our buses come with 25 safety features so that kids can be their energetic selves without you worrying about them hurting themselves!
#TataSkoolBus https://t.co/gNlSYhXzZq",3
"@bhaaratsharmaa Please let us know if there is anything specific you need our assistance with, and we'd be happy to help.(2/2)",3
"@bhaaratsharmaa Hi Bharat, we are glad to hear. Customer service and satisfaction are of the utmost importance to us. We aim at delivering the best of our services to the customers and always strive to make their experience even better.(1/2)",3
"@jineeshr That's an amazing click, Jineesh! Keep sharing more pictures and videos of your journeys with the Tata Nexon. ☺",3
"@satishanandr Hi Satish, thank you for sharing the above details. However, we also require the dealer details, so that we can have the relevant team connect with you to assist further.",3
"@sm1590 Hi Sanjeev, please allow us some time to get this checked with our team and we'll get back to you soon with an update.",3
"@hvaghela07 Hi Himanshu, we're disappointed to know about the experience you've had. Please share your car model, contact information, vehicle chassis number and dealer details via DM, so that our team can connect with you for quicker assistance.",3
"@vijayrb23 Hi Vijay, thank you for sharing your contact number. Our team has been informed of this and shall soon connect with you to assist further.",3
"@Prafullgarg2 Hi Praful, we have responded to your concern via DM. Kindly check and acknowledge the same.",3
"@vijayrb23 Hi Vijay, we never want our customers to have such an experience with us. Please share your contact details via DM, so that our team can connect with you to assist further.",3
"@BertrandGDsouza We really value your honest feedback, Bertrand! We always aim at delivering the best of our products &amp; services to customers and constantly strive to make their experience even better.",3
"@Prafullgarg2 Hi Praful, we'll surely help you with this. Please share your's and your referrals contact details &amp; vehicle model via Facebook messages, so that our team can connect with you for quicker assistance.",3
"@smilyashish Hi Ashish, we regret the inconvenience caused. Kindly DM us your vehicle variant &amp; our team will contact you.",3
"@BarigadaSrikant Hi Srikant, thank you for sharing the requested details. We've highlighted your concern with the relevant team and you can rest assured, that they'll connect with you soon to resolve it at the earliest.",3
"@praveen_mv Of course Praveen, a superhero always needs 5-Star protection! :)",3
"@Deeviash49 Hi Deeviash, we understand that our team has connected with you through a call and has taken your concern forward. Rest assured that it will be resolved soon. We appreciate your patience in the meantime.",3
"@satishanandr Hi Satish, we regret the inconvenience caused and will definitely help you with this. Kindly share your contact details, car chassis number &amp; dealer information via DM, as it will help us to have the relevant team connect with you and assist further.",3
"@BarigadaSrikant Hi Srikant, we would really like to know what went wrong. Please elaborate on your concern and also share your vehicle model, contact information, vehicle chassis number and dealer details via DM, so that we can better assist with your concern.",3
"@stayconnekt Hi Vinay, we have shared your issue to the concerned team. They will contact you on priority.",3
"@BertrandGDsouza Hi Bertrand, we're really delighted to see your love for the Harrier. Keep sharing your thoughts with us for the SUV that's #AboveAll. We'd be glad to hear them. :)",3
@RupBor Kindly stay tuned to our website: https://t.co/fXughM2qNO and social media handles to find out more about the SUV that's #AboveAll. (2/2),3
"@RupBor Hi Rupjyoti, the Harrier does not come with a sunroof and as per company policy, we cannot disclose any information pertaining to our future product features. (1/2)",3
"@IM_Devang Hi Devang, we would really like to know what went wrong. Could you please elaborate on your concern via DM, so that we can soon have the relevant team assist you further. https://t.co/GpX5BQM58h",3
"@Rabin0702 Hi Ravi, we would like to know more about your concern. Kindly DM us your vehicle variant, location &amp; contact details &amp; our team will contact you.",3
"@Shubham61691897 Hi Shubham, to explore career opportunities with us, kindly submit your resume here: https://t.co/F0770P1gGt",3
"@stayconnekt Hi Vinay, we regret the inconvenience caused. Kindly DM us your vehicle variant &amp; contact details &amp; our team will contact you.",3
"@pavanch10580898 Hi Pavan, to explore career opportunities with us, kindly submit your resume here: https://t.co/F0770P1gGt",3
"@Kumarpa66767396 As per company policy, we cannot disclose any information pertaining to our future product strategies. Please stay tuned to our website: https://t.co/fXughM2qNO and social media handles for further updates. (2/2)",3
"@Kumarpa66767396 Hi, thank you for writing to us. The automatic variant of the Harrier will be introduced as a part of the product life cycle, and will be announced at an appropriate time. (1/2)",3
@MKVER1 Stay tuned to our website and social media pages to get all the latest updates. (2/2),3
"@MKVER1 Hi Manoj, the Tata Hexa has got a tremendous response from the market and will continue to exist along with its other siblings. However, as per company policy, we cannot disclose information pertaining to our future product strategies. (1/2)",3
@NG_Vipraajesh We really appreciate your valuable input and have shared it with our team for further consideration. :),3
"15 hairpin bends of the Kunzum Pass test the nerves of even the experienced drivers. Sign up for SOUL Iconic Ladakh Drive and travel to this incredible destination with the brotherhood from 13th-25th July. https://t.co/TYiAfDCvpT

#DriveWithSOUL https://t.co/wOFcRHO8f6",3
"@Sunil960sunil Hi Sunil, we request you to share your vehicle model and car chassis number via DM, so that we can have the relevant team connect with you to assist further. https://t.co/GpX5BQutJH",3
"@6006cb88daab48e Hi Yatindra, thank you for sharing the requested details. We've highlighted your concern with the relevant team and you can rest assured, that they'll connect with you soon to resolve it at the earliest.",3
"Introducing Harrier with alluring dual tone colours - an SUV #AboveAll that’s truly one of a kind.

Click on the link to book a test drive:  https://t.co/efccuiHsAm
#DuetWithStyle https://t.co/zorrSPbVb0",3
"@ItsRomeo4 Alternatively, you can also share your location and contact information with us, so our team can connect with you and help with your requirement. :) (2/2)",3
"@ItsRomeo4 Hi, thank you for your interest in Harrier. You can visit your nearest Tata Motors dealership to get the best guidance as per your needs. Click here: https://t.co/v4cvJhDmnT to locate the dealer that's closest to you. (1/2)",3
"@dushyantkhurana Thank you for providing the requisite details, Dushyant. We have shared them with our team and they will soon get in touch with you to address your concern.",3
"Performance, Productivity, Prosperity and driving Pleasure are now Possible with INTRA. Increase your business's Productivity with TATA INTRA's 1.1 ton payload carrying capacity. For more information, visit: https://t.co/d1V50kD1fF #TataIntra #Indias1stCompactTruck https://t.co/OUGB8Utumy",3
"@amandhayal Hi Aman, we'd really like to look into the concern you've raised. Please share your  contact details, car chassis number &amp; dealer information via DM, so that we can connect with you for further help. https://t.co/GpX5BQutJH",3
"@Vishalraghu87 Hi Vishal, we're disappointed to hear this and would like to help you. Kindly provide your car chassis number, contact information and dealer details via DM, as it will help us to have the relevant team connect with you for further assistance. https://t.co/GpX5BQutJH",3
"@dushyantkhurana Hi Dushyant, we're sorry that you've had to face this and would like to help. Please share your contact details, car chassis number &amp; dealer information via DM, so that we can soon contact you to help improve your experience with Tata Motors.",3
"@AlmeidaLeander Hi, we'd really like to look into the concern you've raised. Please share your contact details, car chassis number &amp; dealer information via DM, so that we can connect with you for further help.",3
"@HarshalMagar3 Hi Harshal, we never want our customers to have such an experience with us. Please share your contact details and dealer information via DM, so that our team can connect with you to assist further.",3
"@ManishW32173146 Namaste Manish, hum aapki samasya ko samajhte hai. Kripya apni contact information DM dwaara share karein, taaki hum aapki sahayata kar sakein.",3
"@Abhinav38327190 Hi Abhinav, we're disappointed to know about the experience you've had. Please share your contact information and vehicle chassis number via DM, so that our team can connect with you for quicker assistance. https://t.co/GpX5BQutJH",3
"The Ultra 1518 comes with wider comfortable seats to ease fatigue, especially during long journeys. The massive cabin not only has a larger space for the driver but also has 2 passenger seats that are equally wide and comfortable.
#DilSeUltra #TataTrucks #DeshKeTruck https://t.co/dP31bT2A9k",3
"A riddle for those who enjoy every moment in the car that #FeelsLikeFun.  
Click here to know more about the Tata Tiago’s features: https://t.co/4DlZADkTMA https://t.co/3t35hERvyh",3
"@SahebAbhishek Hi Abhishek, thank you for sharing your car chassis number. However, we also require vehicle model name, so that we can have the relevant team connect with you to assist further.",3
"The Tata 497 TCIC BS4 CR  in the LPT 1512 CRX is capable of achieving a peak torque of 400 Nm @ 2400 r/min and lends great power to transport heavy loads such as bulk quantities of fruits and vegetables, cement, industrial goods, agri-products, etc. 
#TataTrucks #DeshKeTruck https://t.co/fwxHNnPRH5",3
"@abhishekjnayak Hi Abhishek, we'd really like to look into the concern you've raised. Please share your contact details and car chassis number via DM, so that we can connect with you for further help.",3
"@guptaatuul Hi Atul, as per the update received from our team, we understand that they’ve contacted you and shared the necessary information regarding your concern via email. For any further assistance, we request you to get in touch with them and they will surely help you with it.",3
"@Matrupr38072605 Hi Matru, we're disappointed to hear this and would like to help you. Kindly provide your contact information via DM, as it will help us to have the relevant team contact you for further assistance. https://t.co/GpX5BQutJH",3
"@VishalP53841456 Hi Vishal, we have shared your issue to the concerned team. They will contact you on priority.",3
"The Prima Lx 3125.K comes with a 430mm dia, Single Plate Push Type Organic Clutch that transmits power with higher efficiency. A higher wear limit thickness allows you to enjoy longer vehicle uptimes thanks to less wear and tear of the clutch.
#TataTippers #TataPrima #DeshKeTruck https://t.co/cDFoioazsd",3
"@iampawan31 Hi Pawan, thank you for writing to us. We suggest you to visit your nearest Tata Motors dealership as they will be able to assist you better with your requirement. Click here: https://t.co/v4cvJhDmnT to find the dealership that's closest to your location.",3
"@RickySe54129848 Hi Ricky, we're disappointed to know about the experience you've had. Please share your contact information, vehicle chassis number and dealer details via DM, so that our team can connect with you for quicker assistance. https://t.co/GpX5BQutJH",3
"@VishalP53841456 Hi Vishal, we regret the inconvenience caused. Kindly share your vehicle variant &amp; location &amp; our team will contact you.",3
"@ManishW32173146 Namaste Manish, hum aapko horahi samasya ko samajhte hai. Kripya apni contact information aur dealer details DM dwaara share karein, taaki hum aapki sahayata kar sakein.",3
"@PunitPandya17 Hi, we have shared your issue to the concerned team. They will contact you on priority.",3
"To ensure maximum safety of your child in case of external events/mishaps, our buses come with features like Reinforced Glass Windows/Windshield and Crash Tested Seats that reduce the impact of collisions to a large extent.
#TataSkoolBus https://t.co/1s1YktEltg",3
"@PunitPandya17 Hi Punit, we would like to know more about your concern. Kindly share your vehicle variant &amp; location &amp; our team will contact you.",3
"@Anudeep11987 Hi Anudeep, we would like to know more about your concern. Kindly DM us your vehicle, location &amp; contact details &amp; our team will contact you.",3
"@surajsheoran92 Hi Suraj, we regret the inconvenience caused. Kindly DM us your vehicle, location &amp; contact details &amp; our team will contact you.",3
"@deepak_salotra These are some impressive pictures, Deepak! Keep sharing more pictures and videos of your journeys with your Tata Tiago. ☺",3
"@hanafinaida Hi, do let us know the specifics of your query for us to take this forward.",3
"@aakash_jaiswal7 Hi Aakash, we would like to know more about your concern. Kindly DM us your vehicle, location &amp; contact details &amp; our team will contact you.",3
"@6006cb88daab48e Hi Yatindra, we're disappointed to know about the experience you've had. Please share your contact details and vehicle chassis number via DM, so that our team can connect with you for quicker assistance.",3
"@guptaatuul Thank you for sharing your contact number, Atul. Our team will connect with you soon for further assistance.",3
"@petermarwin We're glad to hear this, Peter! Keep your love flowing for Tata motors. :)",3
"@AJAY_ACCENT Hi Ajay, we regret the inconvenience caused and will definitely help you with this. Kindly share your contact details, car chassis number and vehicle model via DM, as it will help us to have the relevant team connect with you and assist further.",3
"@mangal_1988 Hi Mangal, we are glad to hear that your concern has been resolved. If you require any further assistance, feel free to get back to us and we'd be happy to help.",3
"@Priya_IOCL Hi Priyanka, we've responded to your concern via DM. We request you to check the same.",3
"@ketankrulz Hi Ketan, we regret the inconvenience caused and will definitely help you with this. Kindly share your contact details, car chassis number &amp; dealer information via DM, as it will help us to have the relevant team connect with you and assist further.",3
"@SahebAbhishek Hi Abhishek, we've responded to your concern via DM. Kindly check the same.",3
"@harshdeeprapal Hi Harshdeep, is there anything specific we can assist you with? Please let us know in detail via DM, and we'd be glad to help you.",3
"@LatharRakesh Hi Rakesh, we would like to know more about your concern. Kindly DM us your vehicle variant, location &amp; contact details &amp; our team will contact you.",3
"@cajeet15 Hi Jeet, we regret the inconvenience caused and have informed our team about this. They'll surely check on it and update you.",3
"@ChappuKhan Hi Chappu, we regret the inconvenience caused. Kindly DM us your vehicle, location &amp; contact details &amp; our team will contact you.",3
"@maymayankchawda Hi Mayank, we'll surely help you with this. Please share your's and your referrals car models, contact details and dealership information via DM, so that our team can connect with you for quicker assistance.",3
"@Matrupr38072605 Hi, do let us know the specifics of your query for us to take this forward.",3
"Incredible performance, twice the style! Harrier - the SUV #AboveAll, now available in eye-catching dual tone colours.

Click on the link to book a test drive: https://t.co/efccuiHsAm
#DuetWithStyle https://t.co/EIWOUOJWoL",3
"@tarunj2409 Thank you for sharing the requisite details, Tarun. We've shared them with the relevant team and they'll soon contact you for further assistance.",3
"@Devs3 Hi Dev, thank you for sharing your input. We've shared it with the relevant team for further consideration.",3
"@gauravbhalani9 Hi Gaurav, we're concerned to hear about the problems you've faced and we'd like to help you with this. Please share your contact information via DM, so we can have the relevant team assist you soon.",3
"@thecoolrajat3 Hi Abhishek, we completely understand your reason for concern. We've forwarded your details to our team and they will soon connect with you to assist further. We appreciate your cooperation in the meantime.",3
"@navin334 Hi Navin, we value your feedback and have shared it with the relevant team. Rest assured it will definitely be looked into. Do let us know if you require any further assistance and we'd be happy to help.",3
"@thecoolrajat3 Hi Abhishek, is there anything specific we can assist you with? Please explain your concern in detail via DM, and we'd be glad to help.",3
